Video title,Comment,Processed_Comment,English_Translation,Tokenized_POS
"Chal Mere Bhai{HD} - Salman Khan, Sanjay Dutt, Karisma Kapoor - Full Hindi Film-(With Eng Subtitles)",Jo jo 2024 main dekh rahe hai like karo ❤,jo jo main dekh rahe hai like karo,Like what I am seeing,"[('Like', 'ADP'), ('what', 'PRON'), ('I', 'PRON'), ('am', 'AUX'), ('seeing', 'VERB')]"
"Chal Mere Bhai{HD} - Salman Khan, Sanjay Dutt, Karisma Kapoor - Full Hindi Film-(With Eng Subtitles)",All  three legend  is here❤,three legend,Three legend,"[('Three', 'NUM'), ('legend', 'NOUN')]"
"Chal Mere Bhai{HD} - Salman Khan, Sanjay Dutt, Karisma Kapoor - Full Hindi Film-(With Eng Subtitles)",Very nice Salman Khan movie,nice salman khan movie,nice Salman Khan Movie,"[('nice', 'ADJ'), ('Salman', 'PROPN'), ('Khan', 'PROPN'), ('Movie', 'PROPN')]"
"Chal Mere Bhai{HD} - Salman Khan, Sanjay Dutt, Karisma Kapoor - Full Hindi Film-(With Eng Subtitles)",Present in 2024😅😊😂,present,present,"[('present', 'VERB')]"
"Chal Mere Bhai{HD} - Salman Khan, Sanjay Dutt, Karisma Kapoor - Full Hindi Film-(With Eng Subtitles)",2024 Mian Kaun Dekh Raha Hai❤❤,mian kaun dekh raha hai,Who is watching,"[('Who', 'PRON'), ('is', 'AUX'), ('watching', 'VERB')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",supar movie ❤❤❤,supar movie,Super movie,"[('Super', 'ADJ'), ('movie', 'NOUN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol","Song at <a href=""https://www.youtube.com/watch?v=lHubgWDweAE&amp;t=1440"">24:00</a> please 😊",song href please,Song href please,"[('Song', 'PROPN'), ('href', 'PROPN'), ('please', 'VERB')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",Nice movie,nice movie,nice movie,"[('nice', 'ADJ'), ('movie', 'NOUN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",One of the best film that indian cinema ever made..,one best film indian cinema ever made,One Best Film Indian Cinema Ever Made,"[('One', 'NUM'), ('Best', 'PROPN'), ('Film', 'PROPN'), ('Indian', 'PROPN'), ('Cinema', 'PROPN'), ('Ever', 'ADV'), ('Made', 'VERB')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",One of the best movie ❤,one best movie,One best movie,"[('One', 'NUM'), ('best', 'ADJ'), ('movie', 'NOUN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",First time Im watching this movie and now it&#39;s 11:06 pm in India,first time im watching movie pm india,First time im Watching Movie PM India,"[('First', 'ADJ'), ('time', 'NOUN'), ('i', 'PRON'), ('m', 'AUX'), ('Watching', 'PROPN'), ('Movie', 'PROPN'), ('PM', 'PROPN'), ('India', 'PROPN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",Main bhi aai hu dekh ne 😅... Dekh k comment karti hu😅,main bhi aai hu dekh ne dekh k comment karti hu,I also come and see that I comment,"[('I', 'PRON'), ('also', 'ADV'), ('come', 'VERB'), ('and', 'CCONJ'), ('see', 'VERB'), ('that', 'SCONJ'), ('I', 'PRON'), ('comment', 'VERB')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",Masterpiece,masterpiece,MasterPiece,"[('MasterPiece', 'NOUN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",What a Beauty is this🫂😬❤️,beauty,beauty,"[('beauty', 'NOUN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",2.3.2024<br>Wow❤❤,brwow,brwow,"[('brwow', 'VERB')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",My favourite,favourite,Favourite,"[('Favourite', 'VERB')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol",Hritik ❤,hritik,Hrithik,"[('Hrithik', 'PROPN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol","<a href=""https://www.youtube.com/watch?v=lHubgWDweAE&amp;t=4219"">1:10:19</a>  <a href=""https://www.youtube.com/watch?v=lHubgWDweAE&amp;t=4254"">1:10:54</a>",href href,href href,"[('href', 'PROPN'), ('href', 'PROPN')]"
"Zindagi Na Milegi Dobara 2011 Bollywood Full Movie HD | Hrithik Roshan, Farhan Akhtar, Abhay Deol","<a href=""https://www.youtube.com/watch?v=lHubgWDweAE&amp;t=4216"">1:10:16</a>",href,href,"[('href', 'VERB')]"
"Housefull 3 Full Movie | Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jacqueline Fernandez","Watch Housefull 3 Full Movie | Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jacqueline Fernandez - <a href=""https://www.youtube.com/watch?v=UMe0mz7kRr0"">https://youtu.be/UMe0mz7kRr0</a>",watch housefull full movie akshay kumar abhishek bachchan riteish deshmukh jacqueline fernandez href,Watch housefull full movie akshay kumar abhishek bachchan riteish deshmukh jacqueline fernandez href,"[('Watch', 'VERB'), ('housefull', 'NOUN'), ('full', 'ADJ'), ('movie', 'NOUN'), ('akshay', 'PROPN'), ('kumar', 'PROPN'), ('abhishek', 'PROPN'), ('bachchan', 'PROPN'), ('riteish', 'PROPN'), ('deshmukh', 'PROPN'), ('jacqueline', 'PROPN'), ('fernandez', 'PROPN'), ('href', 'PROPN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,I love papa❤❤❤❤❤,love papa,love papa,"[('love', 'PROPN'), ('papa', 'VERB')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Best movie,best movie,Best movie,"[('Best', 'ADJ'), ('movie', 'NOUN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Very nice movie,nice movie,nice movie,"[('nice', 'ADJ'), ('movie', 'NOUN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Bahut rulaya yar,bahut rulaya yar,Very cry man,"[('Very', 'ADV'), ('cry', 'NOUN'), ('man', 'NOUN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,2024 Wale jaldi aao,wale jaldi aao,Come on early,"[('Come', 'VERB'), ('on', 'ADP'), ('early', 'ADV')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Still ceying,still ceying,Still Crying,"[('Still', 'ADV'), ('Crying', 'VERB')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Sanju Baba❤,sanju baba,sanju baba,"[('sanju', 'NOUN'), ('baba', 'VERB')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,"Excellent Story &amp; Super Duper Emotional Movie. Sanjay Dutt, Ameesha Patel, Jaya Prada, Gulshan Grover, Anup Soni &amp; Indira Krishnan Is My Favourite Actors/Actress In The World.",excellent story amp super duper emotional movie sanjay dutt ameesha patel jaya prada gulshan grover anup soni amp indira krishnan favourite actorsactress world,EXCELLENT STORY AMP SUPER DUPER Emotional Movie Sanjay Dutt Ameesha Patel Jaya Prada Gulshan Grover Anup Soni Amp Indira Krishna Krishna Krishnan Favourite Actors Actors Actors Act,"[('EXCELLENT', 'ADJ'), ('STORY', 'NOUN'), ('AMP', 'NOUN'), ('SUPER', 'PROPN'), ('DUPER', 'NOUN'), ('Emotional', 'PROPN'), ('Movie', 'PROPN'), ('Sanjay', 'PROPN'), ('Dutt', 'PROPN'), ('Ameesha', 'PROPN'), ('Patel', 'PROPN'), ('Jaya', 'PROPN'), ('Prada', 'PROPN'), ('Gulshan', 'PROPN'), ('Grover', 'PROPN'), ('Anup', 'PROPN'), ('Soni', 'PROPN'), ('Amp', 'PROPN'), ('Indira', 'PROPN'), ('Krishna', 'PROPN'), ('Krishna', 'PROPN'), ('Krishnan', 'PROPN'), ('Favourite', 'PROPN'), ('Actors', 'PROPN'), ('Actors', 'PROPN'), ('Actors', 'PROPN'), ('Act', 'PROPN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,😢❤ Emotional 😢😮,emotional,emotional,"[('emotional', 'ADJ')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Tna bast m0we ❤❤❤😂❤❤,tna bast mwe,TNA Bast MWE,"[('TNA', 'VERB'), ('Bast', 'PROPN'), ('MWE', 'PROPN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Very nice ❤ movie 🙏,nice movie,nice movie,"[('nice', 'ADJ'), ('movie', 'NOUN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Sach hai mery papa pysaa ki vjaa se mar gay sistam fail hai sab Dr ko maar dugaa jinnki vjaa se mery papa,sach hai mery papa pysaa ki vjaa se mar gay sistam fail hai sab dr ko maar dugaa jinnki vjaa se mery papa,"True it is true that due to my Papai Pisa, the death system has failed, all the fear will be killed, because of which my father","[('True', 'ADJ'), ('it', 'PRON'), ('is', 'AUX'), ('true', 'ADJ'), ('that', 'SCONJ'), ('due', 'ADP'), ('to', 'ADP'), ('my', 'PRON'), ('Papai', 'PROPN'), ('Pisa', 'PROPN'), (',', 'PUNCT'), ('the', 'DET'), ('death', 'NOUN'), ('system', 'NOUN'), ('has', 'AUX'), ('failed', 'VERB'), (',', 'PUNCT'), ('all', 'DET'), ('the', 'DET'), ('fear', 'NOUN'), ('will', 'AUX'), ('be', 'AUX'), ('killed', 'VERB'), (',', 'PUNCT'), ('because', 'SCONJ'), ('of', 'ADP'), ('which', 'PRON'), ('my', 'PRON'), ('father', 'NOUN')]"
Tathastu (HD) | Sanjay Dutt | Amisha Patel | Latest Bollywood Movies,Nice movie ❤,nice movie,nice movie,"[('nice', 'ADJ'), ('movie', 'NOUN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",Bachhut achhi movie he,bachhut achhi movie,Bachhut achhi movie,"[('Bachhut', 'PROPN'), ('achhi', 'NOUN'), ('movie', 'NOUN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",My favorite song,favorite song,Favorite Song,"[('Favorite', 'PROPN'), ('Song', 'PROPN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",Very hurtful ❤💔😢 24/02/2024,hurtful,hurtful,"[('hurtful', 'ADJ')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",I can not stop my tears 😭😭😭😭😭😭,stop tear,stop tear,"[('stop', 'VERB'), ('tear', 'NOUN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)","I watched this movie about seven days ago but I&#39;m there till now and dont know till when...!<br>I loved this movie so much....!  I used to listen all songs all are my closed to heart, i want this song to listen listen &amp; listen.........",watched movie seven day ago im till dont know till whenbri loved movie much used listen song closed heart want song listen listen amp listen,Watched Movie Seven Day ago i'm still don't know till when loved movie much used listed listed listed listen song closes Heart Want Song Listen Listen Listen Listen AMP Listen,"[('Watched', 'VERB'), ('Movie', 'PROPN'), ('Seven', 'PROPN'), ('Day', 'PROPN'), ('ago', 'ADV'), ('i', 'PRON'), (""'m"", 'AUX'), ('still', 'ADV'), ('do', 'AUX'), (""n't"", 'PART'), ('know', 'VERB'), ('till', 'SCONJ'), ('when', 'SCONJ'), ('loved', 'VERB'), ('movie', 'NOUN'), ('much', 'ADV'), ('used', 'VERB'), ('listed', 'VERB'), ('listed', 'VERB'), ('listed', 'VERB'), ('listen', 'NOUN'), ('song', 'NOUN'), ('closes', 'VERB'), ('Heart', 'PROPN'), ('Want', 'VERB'), ('Song', 'PROPN'), ('Listen', 'NOUN'), ('Listen', 'VERB'), ('Listen', 'VERB'), ('Listen', 'VERB'), ('AMP', 'PROPN'), ('Listen', 'VERB')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",The great 👍 movie लाजवाब स्टोरी सलाम करता हूं सभी फिल्म कलाकारों को प्यार और त्याग क्या होता है वो ये फिल्म जरूर देखें,great movie,great movie,"[('great', 'ADJ'), ('movie', 'NOUN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",Aasha in this movie is  a actress also worked in balika vadhu movie as a lead heroine,aasha movie actress also worked balika vadhu movie lead heroine,Aasha Movie Actress also worked Balika Vadhu Movie Lead Heroine,"[('Aasha', 'PROPN'), ('Movie', 'PROPN'), ('Actress', 'PROPN'), ('also', 'ADV'), ('worked', 'VERB'), ('Balika', 'PROPN'), ('Vadhu', 'PROPN'), ('Movie', 'PROPN'), ('Lead', 'PROPN'), ('Heroine', 'PROPN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",ZINDAGI  💔,zindagi,Life,"[('Life', 'NOUN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)","जग ने छीना मुझसे,मुझे जो भी लगा प्यारा <br>इस फिल्म के गाने की जान है",br,Bur,"[('Bur', 'PROPN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",Old is Gold,old gold,old gold,"[('old', 'ADJ'), ('gold', 'NOUN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",Such a wonderful movie.. First time am watching this movie..... ❤️❤️❤️,wonderful movie first time watching movie,Wonderful Movie First Time Watching Movie,"[('Wonderful', 'ADJ'), ('Movie', 'PROPN'), ('First', 'PROPN'), ('Time', 'PROPN'), ('Watching', 'PROPN'), ('Movie', 'PROPN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)","Raj baber , Anita Raj Kamal ke log",raj baber anita raj kamal ke log,People of Raj Babbar Anita Raj Kamal,"[('People', 'NOUN'), ('of', 'ADP'), ('Raj', 'PROPN'), ('Babbar', 'PROPN'), ('Anita', 'PROPN'), ('Raj', 'PROPN'), ('Kamal', 'PROPN')]"
"Prem Geet {HD} - Hindi Full Movie - Raj Babbar, Anita Raj - Bollywood Movie - (With Eng Subtitles)",Good movie and My favourite song good actor  &amp; love you 💞💕❤️💗🌹🌹🌹💐💐💐💓💖❣️,good movie favourite song good actor amp love,Good Movie Favourite Song Good Actor Amp love,"[('Good', 'PROPN'), ('Movie', 'PROPN'), ('Favourite', 'PROPN'), ('Song', 'PROPN'), ('Good', 'PROPN'), ('Actor', 'PROPN'), ('Amp', 'PROPN'), ('love', 'NOUN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman","Ek anaar Kai bimar, sensless movie",ek anaar kai bimar sensless movie,One pomegranate many sick senseless movie,"[('One', 'NUM'), ('pomegranate', 'NOUN'), ('many', 'ADJ'), ('sick', 'ADJ'), ('senseless', 'NOUN'), ('movie', 'NOUN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Kon kon insta vedio dekh ke aaya like kro😅😅,kon kon insta vedio dekh ke aaya like kro,"Angle an angle angle, look at the video and like","[('Angle', 'PROPN'), ('an', 'DET'), ('angle', 'NOUN'), ('angle', 'NOUN'), (',', 'PUNCT'), ('look', 'VERB'), ('at', 'ADP'), ('the', 'DET'), ('video', 'NOUN'), ('and', 'CCONJ'), ('like', 'INTJ')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Nice movie super acting nana patekar,nice movie super acting nana patekar,Nice Movie Super Acting Nana Patekar,"[('Nice', 'PROPN'), ('Movie', 'PROPN'), ('Super', 'PROPN'), ('Acting', 'PROPN'), ('Nana', 'PROPN'), ('Patekar', 'PROPN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Sare fasaad ki jad sala  Roshni ka baap hai😂,sare fasaad ki jad sala roshni ka baap hai,The root of all the trouble is the father of light,"[('The', 'DET'), ('root', 'NOUN'), ('of', 'ADP'), ('all', 'DET'), ('the', 'DET'), ('trouble', 'NOUN'), ('is', 'AUX'), ('the', 'DET'), ('father', 'NOUN'), ('of', 'ADP'), ('light', 'NOUN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Yaar bhut boring lagye mujhe yeh movie,yaar bhut boring lagye mujhe yeh movie,"Dude, make me a very boring movie","[('Dude', 'VERB'), (',', 'PUNCT'), ('make', 'VERB'), ('me', 'PRON'), ('a', 'DET'), ('very', 'ADV'), ('boring', 'ADJ'), ('movie', 'NOUN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Very nice 👍 movie 🎥🍿,nice movie,nice movie,"[('nice', 'ADJ'), ('movie', 'NOUN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Nice movie 😊,nice movie,nice movie,"[('nice', 'ADJ'), ('movie', 'NOUN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",My favourite NANA Sir,favourite nana sir,Favourite Nana Sir,"[('Favourite', 'PROPN'), ('Nana', 'PROPN'), ('Sir', 'PROPN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",Aditya Pancholi&#39;s best performance always overshadowed by his good looks,aditya pancholis best performance always overshadowed good look,Aditya Pancholi Best Performance Always Evershadowed Good Look,"[('Aditya', 'PROPN'), ('Pancholi', 'PROPN'), ('Best', 'PROPN'), ('Performance', 'PROPN'), ('Always', 'ADV'), ('Evershadowed', 'PROPN'), ('Good', 'ADJ'), ('Look', 'PROPN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",is movie mai daant dekh kar doctor ko pta chal gya k ye daant Roshni ka tha wha wha kia doctor hai,movie mai daant dekh kar doctor ko pta chal gya k ye daant roshni ka tha wha wha kia doctor hai,"Seeing the movie May tooth, the doctor came to know that this teeth was of light, there is a doctor there","[('Seeing', 'VERB'), ('the', 'DET'), ('movie', 'NOUN'), ('May', 'AUX'), ('tooth', 'NOUN'), (',', 'PUNCT'), ('the', 'DET'), ('doctor', 'NOUN'), ('came', 'VERB'), ('to', 'PART'), ('know', 'VERB'), ('that', 'SCONJ'), ('this', 'DET'), ('teeth', 'NOUN'), ('was', 'AUX'), ('of', 'ADP'), ('light', 'NOUN'), (',', 'PUNCT'), ('there', 'PRON'), ('is', 'VERB'), ('a', 'DET'), ('doctor', 'NOUN'), ('there', 'ADV')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",I love tabbu🌹🌹🌹🌹🌹,love tabbu,Love Tabu,"[('Love', 'VERB'), ('Tabu', 'PROPN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman",❤Nana pateker  is best roll &amp; best film ❤,nana pateker best roll amp best film,Nana Patekar Best Roll AMP Best Film,"[('Nana', 'PROPN'), ('Patekar', 'PROPN'), ('Best', 'PROPN'), ('Roll', 'PROPN'), ('AMP', 'NOUN'), ('Best', 'PROPN'), ('Film', 'PROPN')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman","<a href=""https://www.youtube.com/watch?v=wsJKCX6hhos&amp;t=1704"">28:24</a>",href,href,"[('href', 'VERB')]"
"Tarkieb 2000 | Full Hindi Movie | Nana Patekar, Tabu,Shilpa Shetty,Aditya Pancholi, Milind Soman","इस movie में 5 mistake है<br>1)  कातिल लाश के सभी टुकड़े  एक बॉक्स में पैक करके पानी में फेंक देता है ताकी किसी को पता न चले और लाश का सिर ऐसे ही खुले में फेंक देता है , ताकि पुलिस सिर ढूंढ कर उस कातिल तक पहुंच सके🤣<br><br>2) कातिल की फोटो उस अंधे &quot;नैन सुख&quot; ने खींची थी , उन फोटो का ऐंगल गलत बताया है जो impossible है<br>जैसे की , जब कातिल लाश को गाड़ी से बाहर निकलता है तब कातिल की फोटो का एंगल गाड़ी के उपर से बताया है , तो क्या,  उस &quot;नैन सुख&quot; ने गाड़ी के उपर चढ़ कर फोटो खींची थी। और कातिल को पता भी नही है की इतनी करीब से कोई उसकी फोटो खींच रहा है 🤣<br><br>3) जब कातिल नौकर भोपाल स्टेशन पर तब्बू को ये बोलता है की , तुम्हारे पिता और बहने हमारे होटल में है और आपको भी बुलाया है । तब तब्बू बिना सोचे समझे उस अनजान व्यक्ति के साथ चली जाती है ।🤣<br><br>4) जब नाना पाटेकर पर, कातिल  पहली बार गोली चलाता है , तब कातिल  घर के अंदर पार्किंग एरिया से bike ले कर भागता है। ये कैसे Possible हो सकता है । वॉच मैन कहा गायब हो गया। और घर के अंदर कौन सा कातिल बाइक ले जाता है ।😋<br><br>5) जब नाना पाटेकर पर दूसरी बार गोली चलती है, तब कातिल Gun को dr.Dogra  की कार के नीचे फेंक कर चला जाता है और dr. Dogra को पता भी नही चलता😁",movie mistake br brbr quot quot impossible br quot quot brbr brbr bike possible brbr gun drdogra dr dogra,movie mistake br brbr quot quot impossible br quot quot brbr brbr bike possible brbr gun drdogra dr dogra,"[('movie', 'NOUN'), ('mistake', 'PROPN'), ('br', 'PROPN'), ('brbr', 'PROPN'), ('quot', 'PROPN'), ('quot', 'PROPN'), ('impossible', 'PROPN'), ('br', 'PROPN'), ('quot', 'PROPN'), ('quot', 'PROPN'), ('brbr', 'PROPN'), ('brbr', 'PROPN'), ('bike', 'NOUN'), ('possible', 'ADJ'), ('brbr', 'PROPN'), ('gun', 'PROPN'), ('drdogra', 'PROPN'), ('dr', 'PROPN'), ('dogra', 'PROPN')]"
