Video title,Comment,Processed_Comment,English_Translation,Polarity,Sentiment,Aspects_Sentiments
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Ha Bhai uski aunty ne hi use ugsaya phle to ki kamar ki malish kr do or saari harkte arsi ki uska bhi mn ho jaise pr baad me mukar gai mukari jo to thik h uske papa ko or bta diya jo baijati vo islut vo sahan nhi kr ska <br>Bhai bachhe ka puri duniya me naam kharab ho jaye vo sahan kr jayega pr mata pita ke samne uski baijaati aesi vali ho jaye to vo sahan nhi kr payega vo bhut jyada itna sharminda hoga khud pr ki vo yhe sahan nhi kr payega ye baat real h bilkul ki udi girlfriend ki kuchh baat hoti ya shadi karane se related koi baat hoti to vo ghar valo se discuss krta pr sexual baat shayad India me kuchh percent hi log honge Jo parents ke sath share krte hoge pr yha pr mata pita ko bhi samjhna chahiye ki unk sharir me bhi sexual hatmons utpan hote h to bachhe ke mn me kyu nhi utpan hoge<br>Ek baar mere saath bhi aesa hi hua tha mene kisi ldki ko offer diya friend ship ka pr usne mna kr diya mere hisab se vi samajhdar thi pr vo shayad bachhi nikli or boli ki ye friend ship kya hoti h mene dekha vo shayad baad me jawab degi usne to uske puri family ko bta diya or uski family vale sb subah meri school me aa gye or principal ko saari baat bta di<br>Fir mere friends or bde Bhai ne pura mamla sambhala or mere khne pr mere ghar tk baat nhi jane di us time mera mn to kra ki ydi papa ko yhe baat pta chal gai to me me jindagi bhar sharminda hounga ghar pr or papa ko kaise shakal dikhaunga tb mene socha ki ya to ghar chhod kr bhag jau or kabhi vapas nhi aau or dusri cheez dimag me susaid vali aai pr mere dosto ne or mere bde Bhai saheb jinke sath me sb baante share krta tha unhone sara masla suna or saara mamla sambhal liya or ghar pr abhi tk pta nhi chala us baat ka or me aaj jinda hu <br>Pr ab ye baat mere ghar pr pta chal jave to bhi mujhe ab koi dr nhi kyuki mere to only gf ka mamla tha yha to sexual ka mamla tha to bhi sabhi bacche ko sahi bta Rahe he ki bachhe ko samjhne vala chahiye tha,ha bhai uski aunty ne hi use ugsaya phle ki kamar ki malish kr saari harkte arsi ki uska bhi mn ho jaise pr baad mukar gai mukari jo thik h uske papa ko bta diya jo baijati vo islut vo sahan nhi kr ska brbhai bachhe ka puri duniya naam kharab ho jaye vo sahan kr jayega pr mata pita ke samne uski baijaati aesi vali ho jaye vo sahan nhi kr payega vo bhut jyada itna sharminda hoga khud pr ki vo yhe sahan nhi kr payega ye baat real h bilkul ki udi girlfriend ki kuchh baat hoti ya shadi karane se related koi baat hoti vo ghar valo se discus krta pr sexual baat shayad india kuchh percent hi log honge jo parent ke sath share krte hoge pr yha pr mata pita ko bhi samjhna chahiye ki unk sharir bhi sexual hatmons utpan hote h bachhe ke mn kyu nhi utpan hogebrek baar mere saath bhi aesa hi hua tha mene kisi ldki ko offer diya friend ship ka pr usne mna kr diya mere hisab se vi samajhdar thi pr vo shayad bachhi nikli boli ki ye friend ship kya hoti h mene dekha vo shayad baad jawab degi usne uske puri family ko bta diya uski family vale sb subah meri school aa gye principal ko saari baat bta dibrfir mere friend bde bhai ne pura mamla sambhala mere khne pr mere ghar tk baat nhi jane di u time mera mn kra ki ydi papa ko yhe baat pta chal gai jindagi bhar sharminda hounga ghar pr papa ko kaise shakal dikhaunga tb mene socha ki ya ghar chhod kr bhag jau kabhi vapas nhi aau dusri cheez dimag susaid vali aai pr mere dosto ne mere bde bhai saheb jinke sath sb baante share krta tha unhone sara masla suna saara mamla sambhal liya ghar pr abhi tk pta nhi chala u baat ka aaj jinda hu brpr ab ye baat mere ghar pr pta chal jave bhi mujhe ab koi dr nhi kyuki mere gf ka mamla tha yha sexual ka mamla tha bhi sabhi bacche ko sahi bta rahe ki bachhe ko samjhne vala chahiye tha,Ha bhai uski aunty ne I kr ska bribhai bachhe ka puri duniyanaam kharab ho jaye vo sahan kr jayega pr mata pita ke samne uski baijaati aesi vali ho jaye vo sahan nhi kr payega vo bhut jyada itna sha shaminda sharaminda hoga hoga hoga khud pr ki vo yhe real h bilkul ki udi girlfriend ki kuchh baatHoti Ya Shadi Karane Se Related Koi Baat Hoti Vo Ghar Valo Se Discus Krta Pr Sexual Baat Shayad India Kuchh Percent Hi Log Honge Jo Parent Ke Sath Share Ahiye ki unk sharir bhi sexual hatmons utpan hote hBachhe ke mn kyu nhi utpan hogebrek baar mere saath bhi aesa hi hi hua tha mene kisi ldki ko offer diya friend show e friend ship kya hoti h mene dekhaVo Shayad Baad Jawab Degi Usne Uske Puri Family Ko Bta Diya Uski Family Vale SB Subah Meri School Aa Gye Principal Mere ghar tk baat nhi jane di u time mera mn kraKi ydi papa ko yhe baat pta chal gai jindagi bhaminda hunga hunga ghar pr papa ko kaise shakal dikhaunga tb mene socha ki ya ghar chhod kr bhag jau kabhi kabhi vapas nhi aau dimagi dimagi dimagi dimag dimag dimag dimag dimg Mere Dosto Ne Mere BDE Bhai Saheb Jinke SathSB Baante Share Krta Tha Unhone Sara Masla Suna Suna Mamla Sambhal Liya Ghar PR Abhi Tk Pta Pta Nhi Chala U Baat Ka Aaj Jinda Hu BrPr Ab Ye Baat Mere Ghar Pr Pta Chal Jave NHHE Uki Mere Gf Ka Mamla Tha Yha Sexualka mamla tha bhi sabhi bacche ko sahi bta rahe ki bachhe ko samjhne vala chahiye tha,0.8316,Positive,"{'bhut': 'Neutral', 'girlfriend': 'Neutral', 'unk': 'Neutral', 'hatmons': 'Positive', 'mene': 'Neutral', 'time': 'Neutral', 'mn': 'Neutral', 'dimg': 'Neutral', 'SathSB': 'Neutral', 'PR': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,SMS achaa hy hame Kom uomar ka ladka hai hamary liye ek shik hy,sm achaa hy hame kom uomar ka ladka hai hamary liye ek shik hy,"We have a boy of Common, we have a person for us",0.0,Neutral,"{'boy': 'Neutral', 'person': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,"<a href=""https://www.youtube.com/watch?v=2BqukZlnjlg"">https://youtu.be/2BqukZlnjlg?si=EzO_mwL3EW2o23sP</a>",href,href,0.0,Neutral,{}
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Chitthi m kya likha tha bo to btati jati,chitthi kya likha tha bo btati jati,"What did the letter write, Bo would tell",0.0,Neutral,"{'letter': 'Neutral', 'write': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,She is looking sexy 🔥🔥,looking sexy,Looking sexy,0.5267,Positive,{}
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Kitni achi saali hai 😊,kitni achi saali hai,What a good sister,0.4404,Positive,{'sister': 'Positive'}
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Kamini ne phle khud arman jagaye fir aisi taisi marali,kamini ne phle khud arman jagaye fir aisi taisi marali,Kamini first wakes up armament herself and then such a taisi marli,0.0,Neutral,"{'wakes': 'Positive', 'armament': 'Neutral', 'marli': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,The Lady shouldn&#39;t have reacted like that when he touched her breast during sleep...... She should have consoled him,lady shouldnt reacted like touched breast sleep consoled,Lady should not reacted like touch breast sleep consoled,-0.2755,Negative,"{'touch': 'Neutral', 'breast': 'Neutral', 'sleep': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Sote waqt bohot khubsurat laagti hai uthne ke baad chudail lagti hai😂,sote waqt bohot khubsurat laagti hai uthne ke baad chudail lagti hai,"At bedtime, she looks beautiful and looks at the witch after getting up",0.34,Positive,"{'bedtime': 'Neutral', 'witch': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Kon Kon aaja takha raha hii,kon kon aaja takha raha hii,Angle angle,0.0,Neutral,{'angle': 'Neutral'}
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,"<a href=""https://www.youtube.com/watch?v=9lbRk3L1i54&amp;t=2431"">40:31</a> <a href=""https://www.youtube.com/watch?v=9lbRk3L1i54&amp;t=2436"">40:36</a> i can&#39;t cantrol my immossion",href href cant cantrol immossion,href href can'trol commission,0.0,Neutral,{}
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Yrr o kam se kam usko samjha sakti thi ki ye sab galat h kamse kam bache ka jaan bach jata 😢,yrr kam se kam usko samjha sakti thi ki ye sab galat h kamse kam bache ka jaan bach jata,"Err could at least explain to him that all these are wrong, at least the child's life would have been saved.",-0.0772,Negative,"{'child': 'Neutral', 'life': 'Neutral'}"
PIKLU | Hindi Dubbed Movie | Aunty है तो क्या हुआ..?? | New Release 2022 Full HD,Is movis se hame ye sik milti hai ki ladki ya ladake ki jaldi sadi kar deni chahiye 😢😢,movis se hame ye sik milti hai ki ladki ya ladake ki jaldi sadi kar deni chahiye,We learn from Movis that the girl or boy should be married early,0.0,Neutral,"{'girl': 'Neutral', 'boy': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Me to 2024 me dekh rhi hu 😂,dekh rhi hu,Seeing,0.0,Neutral,{}
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",R.I.P  professor 🪦⚘️,rip professor,rip professor,0.0,Neutral,{'professor': 'Neutral'}
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Kiska kiska naam Aman hai??🥲,kiska kiska naam aman hai,Whose name is Aman,0.0,Neutral,"{'name': 'Neutral', 'Aman': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Kon Kon  ye movie 2024 Mein Dekh rha hai 😂,kon kon ye movie mein dekh rha hai,Angle angle is watching it in the movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Ye movie pir se hahe ❤☺️😌,ye movie pir se hahe,This movie is from Pir,0.0,Neutral,{'movie': 'Neutral'}
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi","Kiska kiska abhi boards hai ,aur fir bhi movie dekh rhe hai,raise your hands 😅😅",kiska kiska abhi board hai aur fir bhi movie dekh rhe hairaise hand,Whose board is there now and still watching the movie Harace Hand,0.4939,Positive,"{'board': 'Neutral', 'movie': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",2024 trending song ❤,trending song,trending song,0.0,Neutral,{'song': 'Neutral'}
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Aditya Narayan,aditya narayan,Aditya Narayan,0.0,Neutral,{}
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Kon kon 2024 main ye movie dekh rha hai,kon kon main ye movie dekh rha hai,Angle angle I am watching this movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi","Dr. Pashupatinath deserve a movie of his own , like a prequel",dr pashupatinath deserve movie like prequel,Dr pashupatinath deserve movie like prequel,0.3612,Positive,"{'pashupatinath': 'Neutral', 'movie': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",Kon kon ye movie 2024 me dekh rha hai❤,kon kon ye movie dekh rha hai,Angle angle is watching this movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
"Shaapit (2010) Full Hindi Movie | Aditya Narayan, Shweta Agarwal, Shubh Joshi",march 2024 phir bhi man nahi bara phir kabhi dekhta hu 😂,march phir bhi man nahi bara phir kabhi dekhta hu,"March, I still have not seen my mind again",0.0,Neutral,{'mind': 'Neutral'}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,1 baje raat hai g@@d fat gyi hai 😅😢😂,baje raat hai gd fat gyi hai,It is night at night,0.0,Neutral,{'night': 'Neutral'}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,That is horror not horrer😂😅,horror horrer,Horror Horrer,-0.5719,Negative,{'Horrer': 'Neutral'}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Kon kon snap sy aaya hai,kon kon snap sy aaya hai,The angle angle has come,0.0,Neutral,{'angle': 'Neutral'}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Chanderi me huyi medniray khanagar hamare purvaj the mata manimala khangar ji ne johar kiya tha bahut garv hota h jab hamare purvajo ki jagah pr movie pr suting huyi ho,chanderi huyi medniray khanagar hamare purvaj mata manimala khangar ji ne johar kiya tha bahut garv hota h jab hamare purvajo ki jagah pr movie pr suting huyi ho,Chandrai Huyi Medniray Khanagar Hamare Purvaj Mata Manimala Khangar Ji Ne Johar Kiya Bahut Garv Hota H Jab Hamare Purvajo Ki Jagah Pr Movie Pr Movie Pr Suting Huyi Huyi Huyi,0.0,Neutral,{}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Hame garv h ki movie ki suting,hame garv h ki movie ki suting,Shooting us proud of us,0.4767,Positive,{}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,So beautiful so elegent,beautiful elegent,Beautiful Elegant,0.7906,Positive,{}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Amazing 🎉,amazing,amazing,0.5859,Positive,{}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Ye movie mai 11 bje rat ko dekh rha hoo.,ye movie mai bje rat ko dekh rha hoo,Watching this movie at night at night,0.0,Neutral,"{'movie': 'Neutral', 'night': 'Neutral'}"
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,"<a href=""https://www.youtube.com/watch?v=T8FlfC20lzI&amp;t=4263"">1:11:03</a><br>Agar lallantop se aaye ho to😂😂",href lallantop se aaye ho,Have come from all -round lalontop,0.0,Neutral,{'lalontop': 'Neutral'}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Like those watching this movie in 2024 ❤🎉,like watching movie,Like Watching Movie,0.3612,Positive,{}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,Thanks for you bhai❤❤🎉 nice movie😊😊,thanks bhai nice movie,thanks bhai nice movie,0.6908,Positive,"{'thanks': 'Positive', 'movie': 'Positive'}"
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,My favorite movie and songs shraddhu,favorite movie song shraddhu,Favorite Movie Song Shraddhu,0.4588,Positive,{}
STREE FULL HINDI MOVIE  ||   SUPERHIT MOVIES || Horror movies || ghost movie || NEW MOVIES 2022 ||,AWaz NH is movie ki,awaz nh movie ki,Voice of the movie,0.0,Neutral,"{'Voice': 'Neutral', 'movie': 'Neutral'}"
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत","The Wait Is Over The Boss Returns 🔥 <a href=""http://www.youtube.com/results?search_query=%23varisuhinditrailer"">#VarisuHindiTrailer</a> Is Here 💥<br><br><a href=""https://www.youtube.com/watch?v=Feu56Usia-A"">https://youtu.be/Feu56Usia-A</a> <a href=""http://www.youtube.com/results?search_query=%23varisuhinditrailerongoldmines"">#VarisuHindiTrailerOnGoldmines</a>",wait bos return href brbra href href,Wait bos return href brbra href href,0.0,Neutral,{}
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",2023 m maine aaj phli bar dekhi😅 really osm❤️,maine aaj phli bar dekhi really osm,I saw really for the first time today,0.0,Neutral,"{'time': 'Positive', 'today': 'Neutral'}"
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Mai,mai,mai,0.0,Neutral,{'mai': 'Neutral'}
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Kon kon is movie dekh rha 2023 me,kon kon movie dekh rha,Angle angle watching movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Ees fim mein Ajay Devgan ka bhumika me mai hu.,ee fim mein ajay devgan ka bhumika mai hu,Ajay Devgan's role in Shri Fim,0.0,Neutral,{'role': 'Neutral'}
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Ye bolta v hai. ☺☺,ye bolta v hai,It speaks,0.0,Neutral,{}
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Kon kon es movie ko 2023 me dekh rha h,kon kon e movie ko dekh rha h,Angle angle watching movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Main dehkta hu kabhi bhi ye movie 🍿😃,main dehkta hu kabhi bhi ye movie,I have ever started this movie,0.0,Neutral,{'movie': 'Neutral'}
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",O ladaki bahuta yad atai he love u sangeet,ladaki bahuta yad atai love u sangeet,Girl missing a lot of music,-0.296,Negative,"{'Girl': 'Neutral', 'lot': 'Neutral', 'music': 'Neutral'}"
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Kon kon log is movie ko 2023 me dekh raha hai,kon kon log movie ko dekh raha hai,Angle angle people watching the movie,0.0,Neutral,"{'angle': 'Neutral', 'people': 'Neutral', 'movie': 'Neutral'}"
"Qayamat: City Under Threat (HD) - Bollywood Blockbuster Hindi Film |Ajay Devgn, Sunil Shetty |क़यामत",Kon kon lok is movie ko 2023 me dekh raha hai ?,kon kon lok movie ko dekh raha hai,The angle angle is watching the folk movie,0.0,Neutral,"{'angle': 'Neutral', 'folk': 'Neutral', 'movie': 'Neutral'}"
